time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2025-12-17 10:48:40,NODO 1.2,21.31,73.54,1005.0,3925.0,85.0,-115,-1.3
2025-12-17 12:18:05,NODO 1.2,22.28,81.6,1005.0,3925.0,85.0,-113,2.5
