time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2025-12-17 10:14:55,NODO 1.24,20.49,59.18,1005.0,3989.0,89.3,-110,5.0
2025-12-17 10:44:53,NODO 1.24,20.66,59.02,1005.0,3984.0,88.9,-109,6.5
2025-12-17 10:44:53,NODO 1.24,20.66,59.02,1005.0,3984.0,88.9,-109,6.5
