time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2025-11-23 00:00:00,optaA,6.0,141.0,4088.0,43.16,74.18,0.71,78.0,-4.46
2025-11-23 00:00:01,optaA,5.0,136.0,4094.0,43.16,74.18,0.71,78.0,-4.45
2025-11-23 00:00:02,optaA,9.0,132.0,4096.0,43.16,74.18,0.71,78.0,-4.46
2025-11-23 00:00:03,optaA,8.0,135.0,4099.0,43.16,74.18,0.71,78.0,-4.45
2025-11-23 00:00:04,optaA,6.0,139.0,4093.0,43.16,74.18,0.71,78.0,-4.46
2025-11-23 00:00:05,optaA,4.0,142.0,4099.0,43.16,74.18,0.71,79.0,-4.45
2025-11-23 00:00:06,optaA,6.0,139.0,4097.0,43.16,74.18,0.71,79.0,-4.45
2025-11-23 00:00:07,optaA,7.0,136.0,4097.0,43.16,74.18,0.71,79.0,-4.46
2025-11-23 00:00:08,optaA,7.0,140.0,4100.0,43.16,74.18,0.71,79.0,-4.45
2025-11-23 00:00:09,optaA,7.0,135.0,4097.0,43.16,74.18,0.69,75.0,-4.45
2025-11-23 00:00:10,optaA,5.0,138.0,4091.0,43.16,74.18,0.69,75.0,-4.45
2025-11-23 00:00:11,optaA,3.0,138.0,4092.0,43.16,74.18,0.69,75.0,-4.44
2025-11-23 00:00:12,optaA,7.0,135.0,4098.0,43.16,74.18,0.7,77.0,-4.45
2025-11-23 00:00:13,optaA,3.0,136.0,4098.0,43.16,74.18,0.7,77.0,-4.45
2025-11-23 00:00:14,optaA,7.0,141.0,4090.0,43.16,74.18,0.7,77.0,-4.45
2025-11-23 00:00:15,optaA,6.0,142.0,4095.0,43.16,74.18,0.71,78.0,-4.45
2025-11-23 00:00:16,optaA,6.0,139.0,4093.0,43.16,74.18,0.71,78.0,-4.46
2025-11-23 00:00:17,optaA,3.0,139.0,4090.0,43.16,74.18,0.71,78.0,-4.45
2025-11-23 00:00:18,optaA,2.0,142.0,4094.0,43.17,74.16,0.71,79.0,-4.44
2025-11-23 00:00:19,optaA,8.0,138.0,4094.0,43.17,74.16,0.71,79.0,-4.46
2025-11-23 00:00:20,optaA,6.0,136.0,4092.0,43.17,74.16,0.71,79.0,-4.45
2025-11-23 00:00:21,optaA,6.0,138.0,4095.0,43.17,74.16,0.71,78.0,-4.45
2025-11-23 00:00:22,optaA,5.0,134.0,4099.0,43.17,74.16,0.71,78.0,-4.45
2025-11-23 00:00:23,optaA,6.0,136.0,4094.0,43.17,74.16,0.71,78.0,-4.46
2025-11-23 00:00:24,optaA,4.0,141.0,4097.0,43.17,74.17,0.71,78.0,-4.44
2025-11-23 00:00:25,optaA,6.0,142.0,4097.0,43.17,74.17,0.71,78.0,-4.45
2025-11-23 00:00:26,optaA,7.0,139.0,4096.0,43.17,74.17,0.71,78.0,-4.45
2025-11-23 00:00:27,optaA,6.0,141.0,4094.0,43.17,74.17,0.71,79.0,-4.45
2025-11-23 00:00:28,optaA,5.0,140.0,4093.0,43.17,74.17,0.71,79.0,-4.46
2025-11-23 00:00:29,optaA,6.0,137.0,4097.0,43.17,74.17,0.71,79.0,-4.45
2025-11-23 00:00:30,optaA,4.0,137.0,4094.0,43.17,74.17,0.71,79.0,-4.45
2025-11-23 00:00:31,optaA,7.0,137.0,4096.0,43.17,74.17,0.71,79.0,-4.45
2025-11-23 00:00:32,optaA,7.0,141.0,4094.0,43.17,74.17,0.71,79.0,-4.46
