time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2025-11-21 00:00:00,optaA,7.0,145.0,4087.0,41.91,73.17,3.34,226.0,-4.45
2025-11-21 00:00:01,optaA,5.0,138.0,4094.0,41.91,73.2,3.4,228.0,-4.45
2025-11-21 00:00:02,optaA,4.0,142.0,4094.0,41.91,73.2,3.4,228.0,-4.45
2025-11-21 00:00:03,optaA,5.0,138.0,4087.0,41.91,73.2,3.4,228.0,-4.45
2025-11-21 00:00:04,optaA,5.0,140.0,4092.0,41.91,73.17,3.33,226.0,-4.45
2025-11-21 00:00:05,optaA,6.0,138.0,4090.0,41.91,73.17,3.33,226.0,-4.45
2025-11-21 00:00:06,optaA,7.0,139.0,4091.0,41.91,73.17,3.33,226.0,-4.46
2025-11-21 00:00:07,optaA,7.0,141.0,4091.0,41.91,73.17,3.39,228.0,-4.45
2025-11-21 00:00:08,optaA,6.0,136.0,4092.0,41.91,73.17,3.39,228.0,-4.45
2025-11-21 00:00:09,optaA,7.0,142.0,4088.0,41.91,73.17,3.39,228.0,-4.46
2025-11-21 00:00:10,optaA,4.0,141.0,4092.0,41.91,73.2,3.36,227.0,-4.45
2025-11-21 00:00:11,optaA,8.0,139.0,4096.0,41.91,73.2,3.36,227.0,-4.45
2025-11-21 00:00:12,optaA,4.0,143.0,4096.0,41.91,73.2,3.36,227.0,-4.45
2025-11-21 00:00:13,optaA,5.0,138.0,4090.0,41.91,73.2,3.36,227.0,-4.45
2025-11-21 00:00:14,optaA,4.0,144.0,4089.0,41.91,73.2,3.36,227.0,-4.45
2025-11-21 00:00:15,optaA,7.0,138.0,4091.0,41.91,73.2,3.36,227.0,-4.46
2025-11-21 00:00:16,optaA,8.0,137.0,4091.0,41.91,73.19,3.39,228.0,-4.46
2025-11-21 00:00:17,optaA,3.0,140.0,4089.0,41.91,73.19,3.39,228.0,-4.44
2025-11-21 00:00:18,optaA,5.0,139.0,4092.0,41.91,73.19,3.39,228.0,-4.45
2025-11-21 00:00:19,optaA,6.0,142.0,4094.0,41.91,73.19,3.39,228.0,-4.45
2025-11-21 00:00:20,optaA,8.0,142.0,4093.0,41.91,73.17,3.37,227.0,-4.46
2025-11-21 00:00:21,optaA,9.0,141.0,4090.0,41.91,73.17,3.37,227.0,-4.45
2025-11-21 00:00:22,optaA,5.0,138.0,4088.0,41.91,73.17,3.37,227.0,-4.45
2025-11-21 00:00:23,optaA,8.0,138.0,4092.0,41.91,73.19,3.41,228.0,-4.46
2025-11-21 00:00:24,optaA,5.0,139.0,4089.0,41.91,73.19,3.41,228.0,-4.45
2025-11-21 00:00:25,optaA,6.0,140.0,4088.0,41.91,73.19,3.41,228.0,-4.45
2025-11-21 00:00:26,optaA,4.0,137.0,4088.0,41.91,73.17,3.46,230.0,-4.45
2025-11-21 00:00:27,optaA,5.0,140.0,4092.0,41.91,73.17,3.46,230.0,-4.45
2025-11-21 00:00:28,optaA,5.0,141.0,4090.0,41.91,73.17,3.46,230.0,-4.45
2025-11-21 00:00:29,optaA,5.0,142.0,4091.0,41.91,73.19,3.42,229.0,-4.45
2025-11-21 00:00:30,optaA,5.0,138.0,4086.0,41.91,73.19,3.42,229.0,-4.45
2025-11-21 00:00:31,optaA,3.0,143.0,4088.0,41.91,73.19,3.42,229.0,-4.44
2025-11-21 00:00:32,optaA,5.0,142.0,4094.0,41.91,73.17,3.41,228.0,-4.44
2025-11-21 00:00:33,optaA,5.0,139.0,4088.0,41.91,73.17,3.41,228.0,-4.45
2025-11-21 00:00:34,optaA,5.0,141.0,4091.0,41.91,73.17,3.41,228.0,-4.45
2025-11-21 00:00:35,optaA,4.0,138.0,4086.0,41.91,73.19,3.44,230.0,-4.44
2025-11-21 00:00:36,optaA,4.0,139.0,4089.0,41.91,73.19,3.44,230.0,-4.45
2025-11-21 00:00:37,optaA,4.0,137.0,4092.0,41.91,73.19,3.44,230.0,-4.45
2025-11-21 00:00:38,optaA,7.0,136.0,4089.0,41.91,73.17,3.48,231.0,-4.45
2025-11-21 00:00:39,optaA,7.0,143.0,4091.0,41.91,73.17,3.48,231.0,-4.46
2025-11-21 00:00:40,optaA,5.0,141.0,4090.0,41.91,73.17,3.48,231.0,-4.45
2025-11-21 00:00:41,optaA,5.0,141.0,4089.0,41.91,73.17,3.48,231.0,-4.45
2025-11-21 00:00:42,optaA,8.0,139.0,4088.0,41.91,73.17,3.53,232.0,-4.46
2025-11-21 00:00:43,optaA,8.0,139.0,4089.0,41.91,73.17,3.53,232.0,-4.46
2025-11-21 00:00:44,optaA,7.0,140.0,4094.0,41.91,73.17,3.53,232.0,-4.45
2025-11-21 00:00:45,optaA,5.0,139.0,4088.0,41.91,73.2,3.33,226.0,-4.43
2025-11-21 00:00:46,optaA,6.0,143.0,4093.0,41.91,73.2,3.33,226.0,-4.45
2025-11-21 00:00:47,optaA,6.0,140.0,4090.0,41.91,73.2,3.33,226.0,-4.45
2025-11-21 00:00:48,optaA,5.0,139.0,4093.0,41.91,73.17,3.29,225.0,-4.45
2025-11-21 00:00:49,optaA,6.0,143.0,4088.0,41.91,73.17,3.29,225.0,-4.45
