time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2025-10-31 00:00:00,optaA,8.0,142.0,4081.0,45.46,79.18,1.69,179.0,-4.46
2025-10-31 00:00:01,optaA,10.0,138.0,4077.0,45.46,79.18,1.69,179.0,-4.46
2025-10-31 00:00:02,optaA,6.0,138.0,4080.0,45.46,79.18,1.7,180.0,-4.45
2025-10-31 00:00:03,optaA,5.0,139.0,4081.0,45.46,79.18,1.7,180.0,-4.45
2025-10-31 00:00:04,optaA,7.0,138.0,4081.0,45.46,79.18,1.7,180.0,-4.46
2025-10-31 00:00:05,optaA,5.0,141.0,4080.0,45.46,79.18,1.7,180.0,-4.45
2025-10-31 00:00:06,optaA,5.0,143.0,4081.0,45.46,79.18,1.7,180.0,-4.45
2025-10-31 00:00:07,optaA,7.0,140.0,4080.0,45.46,79.18,1.7,180.0,-4.45
2025-10-31 00:00:08,optaA,7.0,138.0,4087.0,45.46,79.18,1.7,180.0,-4.46
2025-10-31 00:00:09,optaA,3.0,137.0,4082.0,45.46,79.19,1.71,181.0,-4.44
2025-10-31 00:00:10,optaA,8.0,140.0,4082.0,45.46,79.19,1.71,181.0,-4.45
