time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2025-10-26 00:00:00,optaA,7.0,144.0,4085.0,44.33,67.16,1.29,142.0,-4.45
2025-10-26 00:00:01,optaA,5.0,143.0,4086.0,44.33,67.16,1.29,142.0,-4.44
2025-10-26 00:00:02,optaA,3.0,142.0,4084.0,44.33,67.16,1.29,143.0,-4.44
2025-10-26 00:00:03,optaA,9.0,144.0,4087.0,44.33,67.16,1.29,143.0,-4.45
2025-10-26 00:00:04,optaA,7.0,139.0,4087.0,44.33,67.16,1.29,143.0,-4.45
2025-10-26 00:00:05,optaA,9.0,143.0,4086.0,44.33,67.16,1.28,142.0,-4.46
2025-10-26 00:00:06,optaA,3.0,140.0,4087.0,44.33,67.16,1.28,142.0,-4.43
2025-10-26 00:00:07,optaA,6.0,140.0,4088.0,44.33,67.16,1.28,142.0,-4.45
2025-10-26 00:00:08,optaA,6.0,139.0,4083.0,44.33,67.16,1.27,141.0,-4.44
2025-10-26 00:00:09,optaA,4.0,137.0,4089.0,44.33,67.16,1.27,141.0,-4.44
2025-10-26 00:00:10,optaA,7.0,141.0,4087.0,44.33,67.16,1.27,141.0,-4.45
2025-10-26 00:00:11,optaA,6.0,141.0,4088.0,44.33,67.16,1.27,141.0,-4.45
2025-10-26 00:00:12,optaA,5.0,143.0,4086.0,44.33,67.16,1.27,141.0,-4.45
2025-10-26 00:00:13,optaA,6.0,140.0,4085.0,44.33,67.16,1.27,141.0,-4.45
2025-10-26 00:00:14,optaA,5.0,137.0,4087.0,44.32,67.18,1.28,142.0,-4.44
2025-10-26 00:00:15,optaA,5.0,140.0,4085.0,44.32,67.18,1.28,142.0,-4.44
2025-10-26 00:00:16,optaA,6.0,141.0,4084.0,44.32,67.18,1.28,142.0,-4.45
2025-10-26 00:00:17,optaA,3.0,143.0,4086.0,44.32,67.18,1.28,142.0,-4.44
2025-10-26 00:00:18,optaA,5.0,140.0,4088.0,44.33,67.15,1.3,144.0,-4.44
2025-10-26 00:00:19,optaA,3.0,143.0,4088.0,44.33,67.15,1.3,144.0,-4.44
2025-10-26 00:00:20,optaA,6.0,143.0,4087.0,44.33,67.15,1.3,144.0,-4.45
2025-10-26 00:00:21,optaA,6.0,138.0,4088.0,44.33,67.15,1.28,142.0,-4.46
2025-10-26 00:00:22,optaA,9.0,141.0,4089.0,44.33,67.15,1.28,142.0,-4.46
2025-10-26 00:00:23,optaA,6.0,141.0,4088.0,44.33,67.15,1.28,142.0,-4.46
2025-10-26 00:00:24,optaA,8.0,147.0,4084.0,44.32,67.18,1.29,143.0,-4.45
2025-10-26 00:00:25,optaA,6.0,145.0,4087.0,44.32,67.18,1.29,143.0,-4.45
2025-10-26 00:00:26,optaA,5.0,139.0,4088.0,44.32,67.18,1.29,143.0,-4.45
2025-10-26 00:00:27,optaA,7.0,142.0,4085.0,44.33,67.15,1.29,143.0,-4.45
2025-10-26 00:00:28,optaA,4.0,141.0,4085.0,44.33,67.15,1.29,143.0,-4.44
2025-10-26 00:00:29,optaA,7.0,143.0,4085.0,44.33,67.15,1.29,143.0,-4.46
2025-10-26 00:00:30,optaA,9.0,142.0,4091.0,44.33,67.15,1.3,144.0,-4.46
2025-10-26 00:00:31,optaA,3.0,136.0,4086.0,44.33,67.15,1.3,144.0,-4.44
2025-10-26 00:00:32,optaA,6.0,143.0,4087.0,44.33,67.15,1.3,144.0,-4.44
