time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2025-11-13 00:00:00,optaA,7.0,140.0,4060.0,42.86,72.16,0.97,124.0,-4.45
2025-11-13 00:00:01,optaA,4.0,142.0,4059.0,42.86,72.16,0.97,124.0,-4.44
2025-11-13 00:00:02,optaA,6.0,141.0,4058.0,42.86,72.16,0.97,124.0,-4.45
2025-11-13 00:00:03,optaA,4.0,141.0,4062.0,42.85,72.19,0.97,125.0,-4.44
2025-11-13 00:00:04,optaA,6.0,142.0,4060.0,42.85,72.19,0.97,125.0,-4.44
2025-11-13 00:00:05,optaA,6.0,138.0,4061.0,42.85,72.19,0.97,125.0,-4.44
2025-11-13 00:00:06,optaA,7.0,141.0,4059.0,42.85,72.19,0.97,125.0,-4.45
2025-11-13 00:00:07,optaA,5.0,140.0,4062.0,42.86,72.16,0.97,124.0,-4.44
2025-11-13 00:00:08,optaA,7.0,136.0,4062.0,42.86,72.16,0.97,124.0,-4.46
2025-11-13 00:00:09,optaA,7.0,145.0,4056.0,42.86,72.16,0.97,124.0,-4.45
2025-11-13 00:00:10,optaA,9.0,140.0,4057.0,42.86,72.17,0.96,123.0,-4.46
2025-11-13 00:00:11,optaA,1.0,142.0,4059.0,42.86,72.17,0.96,123.0,-4.43
2025-11-13 00:00:12,optaA,6.0,139.0,4055.0,42.86,72.17,0.96,123.0,-4.45
2025-11-13 00:00:13,optaA,9.0,144.0,4062.0,42.86,72.17,0.97,126.0,-4.46
2025-11-13 00:00:14,optaA,8.0,142.0,4064.0,42.86,72.17,0.97,126.0,-4.45
2025-11-13 00:00:15,optaA,5.0,139.0,4060.0,42.86,72.17,0.97,126.0,-4.45
2025-11-13 00:00:16,optaA,6.0,141.0,4061.0,42.86,72.17,1.0,129.0,-4.45
2025-11-13 00:00:17,optaA,4.0,140.0,4062.0,42.86,72.17,1.0,129.0,-4.44
2025-11-13 00:00:18,optaA,4.0,141.0,4063.0,42.86,72.17,1.0,129.0,-4.45
2025-11-13 00:00:19,optaA,8.0,140.0,4058.0,42.86,72.17,0.97,124.0,-4.45
2025-11-13 00:00:20,optaA,8.0,142.0,4058.0,42.86,72.17,0.97,124.0,-4.46
2025-11-13 00:00:21,optaA,6.0,142.0,4057.0,42.86,72.17,0.97,124.0,-4.46
2025-11-13 00:00:22,optaA,5.0,142.0,4058.0,42.86,72.17,0.97,124.0,-4.45
2025-11-13 00:00:23,optaA,6.0,141.0,4058.0,42.86,72.17,0.97,124.0,-4.45
2025-11-13 00:00:24,optaA,5.0,138.0,4059.0,42.86,72.17,0.97,124.0,-4.45
2025-11-13 00:00:25,optaA,5.0,145.0,4060.0,42.85,72.2,0.97,125.0,-4.45
2025-11-13 00:00:26,optaA,8.0,141.0,4059.0,42.85,72.2,0.97,125.0,-4.45
2025-11-13 00:00:27,optaA,7.0,143.0,4062.0,42.85,72.2,0.97,125.0,-4.46
2025-11-13 00:00:28,optaA,3.0,141.0,4057.0,42.85,72.2,0.97,125.0,-4.44
2025-11-13 00:00:29,optaA,7.0,144.0,4061.0,42.86,72.17,0.97,124.0,-4.46
2025-11-13 00:00:30,optaA,7.0,140.0,4054.0,42.86,72.17,0.97,124.0,-4.46
2025-11-13 00:00:31,optaA,7.0,142.0,4062.0,42.86,72.17,0.97,124.0,-4.46
2025-11-13 00:00:32,optaA,7.0,146.0,4059.0,42.85,72.19,0.98,127.0,-4.46
2025-11-13 00:00:33,optaA,6.0,144.0,4058.0,42.85,72.19,0.98,127.0,-4.45
2025-11-13 00:00:34,optaA,6.0,139.0,4058.0,42.85,72.19,0.98,127.0,-4.45
2025-11-13 00:00:35,optaA,5.0,144.0,4057.0,42.85,72.19,0.98,128.0,-4.45
2025-11-13 00:00:36,optaA,6.0,144.0,4058.0,42.85,72.19,0.98,128.0,-4.46
2025-11-13 00:00:37,optaA,5.0,146.0,4059.0,42.85,72.19,0.98,128.0,-4.44
2025-11-13 00:00:38,optaA,9.0,142.0,4060.0,42.85,72.19,1.0,129.0,-4.46
2025-11-13 00:00:39,optaA,4.0,143.0,4058.0,42.85,72.19,1.0,129.0,-4.44
2025-11-13 00:00:40,optaA,8.0,144.0,4057.0,42.85,72.19,1.0,129.0,-4.45
2025-11-13 00:00:41,optaA,3.0,141.0,4057.0,42.85,72.18,0.97,126.0,-4.45
