time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2025-11-26 00:00:00,optaA,6.0,138.0,4088.0,42.98,73.19,0.66,48.0,-4.45
2025-11-26 00:00:01,optaA,5.0,139.0,4088.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:02,optaA,9.0,139.0,4092.0,42.98,73.18,0.66,48.0,-4.46
2025-11-26 00:00:03,optaA,8.0,139.0,4089.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:04,optaA,10.0,141.0,4094.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:05,optaA,7.0,140.0,4093.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:06,optaA,6.0,142.0,4092.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:07,optaA,10.0,138.0,4092.0,42.98,73.18,0.66,49.0,-4.45
2025-11-26 00:00:08,optaA,3.0,142.0,4096.0,42.98,73.18,0.66,49.0,-4.45
2025-11-26 00:00:09,optaA,5.0,138.0,4090.0,42.98,73.18,0.66,49.0,-4.44
2025-11-26 00:00:10,optaA,5.0,136.0,4093.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:11,optaA,6.0,138.0,4093.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:12,optaA,5.0,140.0,4091.0,42.98,73.18,0.66,48.0,-4.44
2025-11-26 00:00:13,optaA,5.0,145.0,4091.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:14,optaA,7.0,141.0,4097.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:15,optaA,8.0,136.0,4092.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:16,optaA,6.0,142.0,4089.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:17,optaA,3.0,135.0,4088.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:18,optaA,4.0,139.0,4093.0,42.98,73.18,0.68,49.0,-4.44
2025-11-26 00:00:19,optaA,7.0,144.0,4094.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:20,optaA,5.0,143.0,4096.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:21,optaA,6.0,140.0,4092.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:22,optaA,5.0,136.0,4088.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:23,optaA,5.0,143.0,4088.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:24,optaA,9.0,141.0,4098.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:25,optaA,4.0,136.0,4093.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:26,optaA,6.0,138.0,4092.0,42.98,73.18,0.66,49.0,-4.45
2025-11-26 00:00:27,optaA,6.0,139.0,4097.0,42.98,73.18,0.66,49.0,-4.45
2025-11-26 00:00:28,optaA,5.0,138.0,4094.0,42.98,73.18,0.66,49.0,-4.45
2025-11-26 00:00:29,optaA,9.0,140.0,4087.0,42.98,73.18,0.69,51.0,-4.46
2025-11-26 00:00:30,optaA,9.0,141.0,4092.0,42.98,73.18,0.69,51.0,-4.46
2025-11-26 00:00:31,optaA,6.0,141.0,4093.0,42.98,73.18,0.69,51.0,-4.45
2025-11-26 00:00:32,optaA,6.0,141.0,4093.0,42.98,73.18,0.69,51.0,-4.45
2025-11-26 00:00:33,optaA,6.0,138.0,4091.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:34,optaA,3.0,139.0,4097.0,42.98,73.18,0.68,49.0,-4.44
2025-11-26 00:00:35,optaA,5.0,139.0,4088.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:36,optaA,10.0,138.0,4093.0,42.98,73.18,0.66,48.0,-4.46
2025-11-26 00:00:37,optaA,8.0,139.0,4092.0,42.98,73.18,0.66,48.0,-4.46
2025-11-26 00:00:38,optaA,5.0,141.0,4091.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:39,optaA,3.0,139.0,4095.0,42.98,73.18,0.66,48.0,-4.44
2025-11-26 00:00:40,optaA,5.0,136.0,4094.0,42.98,73.18,0.66,48.0,-4.44
2025-11-26 00:00:41,optaA,5.0,143.0,4097.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:42,optaA,4.0,135.0,4091.0,42.98,73.18,0.66,48.0,-4.44
2025-11-26 00:00:43,optaA,5.0,139.0,4088.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:44,optaA,5.0,138.0,4093.0,42.98,73.18,0.66,48.0,-4.45
2025-11-26 00:00:45,optaA,4.0,140.0,4091.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:46,optaA,6.0,143.0,4095.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:47,optaA,6.0,138.0,4090.0,42.98,73.18,0.68,49.0,-4.44
2025-11-26 00:00:48,optaA,6.0,145.0,4094.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:49,optaA,4.0,143.0,4090.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:50,optaA,5.0,137.0,4092.0,42.98,73.18,0.68,49.0,-4.44
2025-11-26 00:00:51,optaA,5.0,142.0,4091.0,42.98,73.18,0.69,50.0,-4.45
2025-11-26 00:00:52,optaA,6.0,140.0,4089.0,42.98,73.18,0.69,50.0,-4.45
2025-11-26 00:00:53,optaA,6.0,143.0,4096.0,42.98,73.18,0.69,50.0,-4.45
2025-11-26 00:00:54,optaA,4.0,140.0,4096.0,42.98,73.18,0.69,50.0,-4.44
2025-11-26 00:00:55,optaA,9.0,144.0,4091.0,42.98,73.18,0.68,50.0,-4.46
2025-11-26 00:00:56,optaA,4.0,142.0,4090.0,42.98,73.18,0.68,50.0,-4.45
2025-11-26 00:00:57,optaA,6.0,141.0,4092.0,42.98,73.18,0.68,50.0,-4.45
2025-11-26 00:00:58,optaA,7.0,139.0,4093.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:00:59,optaA,5.0,136.0,4091.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:01:00,optaA,4.0,140.0,4089.0,42.98,73.18,0.68,49.0,-4.45
2025-11-26 00:01:01,optaA,5.0,139.0,4089.0,42.98,73.18,0.69,51.0,-4.45
2025-11-26 00:01:02,optaA,8.0,141.0,4094.0,42.98,73.18,0.69,51.0,-4.46
2025-11-26 00:01:03,optaA,5.0,138.0,4093.0,42.98,73.18,0.69,51.0,-4.44
2025-11-26 00:01:04,optaA,6.0,144.0,4091.0,42.98,73.18,0.69,50.0,-4.45
2025-11-26 00:01:05,optaA,6.0,135.0,4088.0,42.98,73.18,0.69,50.0,-4.45
2025-11-26 00:01:06,optaA,6.0,139.0,4091.0,42.98,73.18,0.69,50.0,-4.45
2025-11-26 00:01:07,optaA,7.0,139.0,4093.0,42.98,73.18,0.69,51.0,-4.45
2025-11-26 00:01:08,optaA,9.0,136.0,4091.0,42.98,73.18,0.69,51.0,-4.46
2025-11-26 00:01:09,optaA,4.0,138.0,4092.0,42.98,73.18,0.69,51.0,-4.45
2025-11-26 00:01:10,optaA,6.0,140.0,4094.0,42.98,73.18,0.69,51.0,-4.45
2025-11-26 00:01:11,optaA,5.0,141.0,4090.0,42.98,73.18,0.69,51.0,-4.44
2025-11-26 00:01:12,optaA,7.0,135.0,4092.0,42.98,73.18,0.69,51.0,-4.45
2025-11-26 00:01:13,optaA,6.0,145.0,4094.0,42.98,73.18,0.69,51.0,-4.45
2025-11-26 00:01:14,optaA,7.0,140.0,4090.0,42.98,73.2,0.69,51.0,-4.45
2025-11-26 00:01:15,optaA,6.0,141.0,4092.0,42.98,73.2,0.69,51.0,-4.46
2025-11-26 00:01:16,optaA,7.0,139.0,4094.0,42.98,73.2,0.69,51.0,-4.45
2025-11-26 00:01:17,optaA,8.0,142.0,4093.0,42.98,73.17,0.68,50.0,-4.45
2025-11-26 00:01:18,optaA,6.0,141.0,4093.0,42.98,73.17,0.68,50.0,-4.45
2025-11-26 00:01:19,optaA,4.0,141.0,4091.0,42.98,73.17,0.68,50.0,-4.44
2025-11-26 00:01:20,optaA,4.0,140.0,4096.0,42.98,73.2,0.69,50.0,-4.45
2025-11-26 00:01:21,optaA,8.0,143.0,4090.0,42.98,73.2,0.69,50.0,-4.45
