time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2025-10-17 00:00:00,optaA,6.0,142.0,4073.0,42.77,70.17,3.11,226.0,-4.46
2025-10-17 00:00:01,optaA,5.0,143.0,4074.0,42.77,70.17,3.1,225.0,-4.45
2025-10-17 00:00:02,optaA,5.0,142.0,4077.0,42.77,70.17,3.1,225.0,-4.46
2025-10-17 00:00:03,optaA,6.0,145.0,4075.0,42.77,70.17,3.1,225.0,-4.45
2025-10-17 00:00:04,optaA,5.0,144.0,4080.0,42.77,70.17,3.13,226.0,-4.45
2025-10-17 00:00:06,optaA,5.0,140.0,4078.0,42.77,70.17,3.13,226.0,-4.44
2025-10-17 00:00:06,optaA,8.0,140.0,4071.0,42.77,70.17,3.13,226.0,-4.45
2025-10-17 00:00:07,optaA,4.0,142.0,4079.0,42.77,70.17,3.13,226.0,-4.45
2025-10-17 00:00:09,optaA,7.0,143.0,4072.0,42.77,70.17,3.15,227.0,-4.45
2025-10-17 00:00:10,optaA,6.0,145.0,4073.0,42.77,70.17,3.15,227.0,-4.45
2025-10-17 00:00:10,optaA,6.0,144.0,4079.0,42.77,70.17,3.15,227.0,-4.45
2025-10-17 00:00:12,optaA,6.0,140.0,4078.0,42.77,70.17,3.18,229.0,-4.45
2025-10-17 00:00:12,optaA,6.0,141.0,4076.0,42.77,70.17,3.18,229.0,-4.45
2025-10-17 00:00:13,optaA,7.0,144.0,4075.0,42.77,70.17,3.18,229.0,-4.46
2025-10-17 00:00:14,optaA,6.0,147.0,4076.0,42.77,70.17,3.14,227.0,-4.45
2025-10-17 00:00:15,optaA,7.0,146.0,4079.0,42.77,70.17,3.14,227.0,-4.45
2025-10-17 00:00:17,optaA,6.0,144.0,4075.0,42.77,70.17,3.14,227.0,-4.46
2025-10-17 00:00:17,optaA,5.0,143.0,4073.0,42.77,70.17,3.16,228.0,-4.44
2025-10-17 00:00:19,optaA,8.0,144.0,4070.0,42.77,70.17,3.16,228.0,-4.45
2025-10-17 00:00:20,optaA,6.0,141.0,4075.0,42.77,70.17,3.16,228.0,-4.45
2025-10-17 00:00:21,optaA,4.0,144.0,4077.0,42.77,70.17,3.18,229.0,-4.45
2025-10-17 00:00:22,optaA,8.0,143.0,4077.0,42.77,70.17,3.18,229.0,-4.45
2025-10-17 00:00:23,optaA,6.0,140.0,4075.0,42.77,70.17,3.18,229.0,-4.45
2025-10-17 00:00:24,optaA,6.0,144.0,4074.0,42.77,70.17,3.19,229.0,-4.45
2025-10-17 00:00:25,optaA,3.0,142.0,4078.0,42.77,70.17,3.19,229.0,-4.44
2025-10-17 00:00:26,optaA,5.0,142.0,4078.0,42.77,70.17,3.19,229.0,-4.45
2025-10-17 00:00:27,optaA,7.0,144.0,4072.0,42.77,70.17,3.15,227.0,-4.46
2025-10-17 00:00:28,optaA,6.0,147.0,4077.0,42.77,70.17,3.15,227.0,-4.45
2025-10-17 00:00:29,optaA,4.0,145.0,4074.0,42.77,70.17,3.15,227.0,-4.45
2025-10-17 00:00:30,optaA,2.0,142.0,4077.0,42.77,70.17,3.15,227.0,-4.45
2025-10-17 00:00:31,optaA,6.0,144.0,4072.0,42.77,70.17,3.1,226.0,-4.45
2025-10-17 00:00:32,optaA,4.0,143.0,4073.0,42.77,70.17,3.1,226.0,-4.45
2025-10-17 00:00:33,optaA,7.0,139.0,4078.0,42.77,70.17,3.1,226.0,-4.45
2025-10-17 00:00:34,optaA,6.0,147.0,4074.0,42.77,70.17,3.13,227.0,-4.46
2025-10-17 00:00:35,optaA,6.0,144.0,4076.0,42.77,70.17,3.13,227.0,-4.45
2025-10-17 00:00:36,optaA,6.0,139.0,4074.0,42.77,70.17,3.13,227.0,-4.45
2025-10-17 00:00:37,optaA,4.0,140.0,4077.0,42.77,70.17,3.1,226.0,-4.45
2025-10-17 00:00:38,optaA,6.0,146.0,4079.0,42.77,70.17,3.1,226.0,-4.45
2025-10-17 00:00:39,optaA,7.0,143.0,4071.0,42.77,70.17,3.1,226.0,-4.45
2025-10-17 00:00:40,optaA,4.0,141.0,4076.0,42.77,70.17,3.12,226.0,-4.45
2025-10-17 00:00:41,optaA,5.0,144.0,4074.0,42.77,70.17,3.12,226.0,-4.45
2025-10-17 00:00:42,optaA,7.0,142.0,4077.0,42.77,70.17,3.12,226.0,-4.45
2025-10-17 00:00:43,optaA,6.0,143.0,4074.0,42.77,70.17,3.13,227.0,-4.45
2025-10-17 00:00:44,optaA,8.0,145.0,4079.0,42.77,70.17,3.13,227.0,-4.46
2025-10-17 00:00:45,optaA,3.0,142.0,4074.0,42.77,70.17,3.13,227.0,-4.44
2025-10-17 00:00:46,optaA,4.0,143.0,4072.0,42.77,70.17,3.12,226.0,-4.44
2025-10-17 00:00:47,optaA,7.0,143.0,4077.0,42.77,70.17,3.12,226.0,-4.45
2025-10-17 00:00:48,optaA,9.0,142.0,4078.0,42.77,70.17,3.12,226.0,-4.45
