time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2025-10-22 00:00:00,optaA,9.0,141.0,4079.0,45.37,76.19,3.41,216.0,-4.46
2025-10-22 00:00:01,optaA,7.0,142.0,4075.0,45.37,76.19,3.41,216.0,-4.45
2025-10-22 00:00:02,optaA,3.0,142.0,4074.0,45.37,77.2,3.43,216.0,-4.44
2025-10-22 00:00:03,optaA,4.0,140.0,4081.0,45.37,77.2,3.43,216.0,-4.44
2025-10-22 00:00:04,optaA,3.0,145.0,4081.0,45.37,77.2,3.43,216.0,-4.44
2025-10-22 00:00:05,optaA,9.0,145.0,4083.0,45.37,76.19,3.46,217.0,-4.46
2025-10-22 00:00:06,optaA,9.0,145.0,4075.0,45.37,76.19,3.46,217.0,-4.46
2025-10-22 00:00:07,optaA,9.0,139.0,4076.0,45.37,76.19,3.46,217.0,-4.46
2025-10-22 00:00:08,optaA,4.0,143.0,4078.0,45.37,77.19,3.44,217.0,-4.44
2025-10-22 00:00:09,optaA,7.0,141.0,4082.0,45.37,77.19,3.44,217.0,-4.46
2025-10-22 00:00:10,optaA,4.0,141.0,4081.0,45.37,77.19,3.44,217.0,-4.44
2025-10-22 00:00:11,optaA,2.0,137.0,4080.0,45.37,77.19,3.41,216.0,-4.44
2025-10-22 00:00:12,optaA,6.0,140.0,4082.0,45.37,77.19,3.41,216.0,-4.45
2025-10-22 00:00:13,optaA,6.0,137.0,4078.0,45.37,77.19,3.41,216.0,-4.45
2025-10-22 00:00:14,optaA,8.0,144.0,4084.0,45.38,77.17,3.42,216.0,-4.46
2025-10-22 00:00:15,optaA,8.0,143.0,4079.0,45.38,77.17,3.42,216.0,-4.46
2025-10-22 00:00:16,optaA,6.0,139.0,4081.0,45.38,77.17,3.42,216.0,-4.45
2025-10-22 00:00:17,optaA,6.0,141.0,4080.0,45.38,77.17,3.41,215.0,-4.46
2025-10-22 00:00:18,optaA,5.0,142.0,4078.0,45.38,77.17,3.41,215.0,-4.45
