time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2025-10-15 00:00:00,optaA,5.0,142.0,4077.0,42.6,72.18,1.94,173.0,-4.45
2025-10-15 00:00:01,optaA,6.0,139.0,4077.0,42.6,72.18,1.94,173.0,-4.45
2025-10-15 00:00:02,optaA,5.0,147.0,4077.0,42.6,72.18,1.92,172.0,-4.45
2025-10-15 00:00:03,optaA,5.0,141.0,4078.0,42.6,72.18,1.92,172.0,-4.45
2025-10-15 00:00:05,optaA,5.0,145.0,4080.0,42.6,72.18,1.92,172.0,-4.45
2025-10-15 00:00:05,optaA,3.0,139.0,4078.0,42.6,72.18,1.94,173.0,-4.44
2025-10-15 00:00:06,optaA,5.0,139.0,4082.0,42.6,72.18,1.94,173.0,-4.45
2025-10-15 00:00:07,optaA,5.0,143.0,4081.0,42.6,72.18,1.94,173.0,-4.45
2025-10-15 00:00:08,optaA,8.0,143.0,4077.0,42.6,72.18,1.93,173.0,-4.45
2025-10-15 00:00:10,optaA,8.0,145.0,4075.0,42.6,72.18,1.93,173.0,-4.45
2025-10-15 00:00:11,optaA,5.0,143.0,4077.0,42.6,72.18,1.93,173.0,-4.45
2025-10-15 00:00:12,optaA,3.0,143.0,4076.0,42.6,72.18,1.93,173.0,-4.43
2025-10-15 00:00:12,optaA,5.0,142.0,4074.0,42.6,72.18,1.92,172.0,-4.45
2025-10-15 00:00:14,optaA,3.0,143.0,4077.0,42.6,72.18,1.92,172.0,-4.44
2025-10-15 00:00:15,optaA,6.0,144.0,4076.0,42.6,72.18,1.92,172.0,-4.45
2025-10-15 00:00:15,optaA,7.0,141.0,4081.0,42.6,72.18,1.92,172.0,-4.45
2025-10-15 00:00:17,optaA,6.0,143.0,4080.0,42.6,72.18,1.92,172.0,-4.45
2025-10-15 00:00:18,optaA,6.0,143.0,4081.0,42.6,72.18,1.92,172.0,-4.44
2025-10-15 00:00:18,optaA,7.0,142.0,4082.0,42.59,72.2,1.92,172.0,-4.46
2025-10-15 00:00:20,optaA,6.0,140.0,4079.0,42.59,72.2,1.92,172.0,-4.46
2025-10-15 00:00:21,optaA,6.0,144.0,4078.0,42.59,72.2,1.92,172.0,-4.46
2025-10-15 00:00:22,optaA,4.0,140.0,4079.0,42.59,72.2,1.92,172.0,-4.45
2025-10-15 00:00:23,optaA,5.0,144.0,4077.0,42.59,72.2,1.92,172.0,-4.45
2025-10-15 00:00:24,optaA,4.0,144.0,4075.0,42.59,72.2,1.92,172.0,-4.44
2025-10-15 00:00:25,optaA,5.0,147.0,4077.0,42.6,72.17,1.88,170.0,-4.45
2025-10-15 00:00:26,optaA,7.0,142.0,4076.0,42.6,72.17,1.88,170.0,-4.45
2025-10-15 00:00:27,optaA,5.0,139.0,4075.0,42.6,72.17,1.88,170.0,-4.45
2025-10-15 00:00:28,optaA,6.0,145.0,4079.0,42.59,72.19,1.89,171.0,-4.45
2025-10-15 00:00:29,optaA,7.0,147.0,4083.0,42.59,72.19,1.89,171.0,-4.45
2025-10-15 00:00:30,optaA,5.0,146.0,4076.0,42.59,72.19,1.89,171.0,-4.45
2025-10-15 00:00:31,optaA,7.0,142.0,4080.0,42.6,72.17,1.9,171.0,-4.45
2025-10-15 00:00:32,optaA,7.0,140.0,4076.0,42.6,72.17,1.9,171.0,-4.46
2025-10-15 00:00:33,optaA,4.0,141.0,4075.0,42.6,72.17,1.9,171.0,-4.45
2025-10-15 00:00:34,optaA,9.0,142.0,4079.0,42.6,72.17,1.9,171.0,-4.46
2025-10-15 00:00:35,optaA,5.0,143.0,4080.0,42.6,72.17,1.91,171.0,-4.46
2025-10-15 00:00:36,optaA,7.0,146.0,4080.0,42.6,72.17,1.91,171.0,-4.45
2025-10-15 00:00:37,optaA,6.0,144.0,4081.0,42.6,72.17,1.91,171.0,-4.45
2025-10-15 00:00:38,optaA,7.0,146.0,4077.0,42.6,72.17,1.93,172.0,-4.45
2025-10-15 00:00:39,optaA,5.0,144.0,4079.0,42.6,72.17,1.93,172.0,-4.45
2025-10-15 00:00:40,optaA,4.0,141.0,4079.0,42.6,72.17,1.93,172.0,-4.44
2025-10-15 00:00:41,optaA,9.0,145.0,4079.0,42.6,72.17,1.91,172.0,-4.46
