time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2025-11-15 00:00:00,optaA,3.0,143.0,4058.0,42.75,72.17,2.05,237.0,-4.44
2025-11-15 00:00:01,optaA,4.0,141.0,4052.0,42.75,72.17,2.02,235.0,-4.45
2025-11-15 00:00:02,optaA,6.0,143.0,4053.0,42.75,72.17,2.02,235.0,-4.46
2025-11-15 00:00:03,optaA,7.0,144.0,4059.0,42.75,72.17,2.02,235.0,-4.45
2025-11-15 00:00:04,optaA,10.0,139.0,4059.0,42.75,72.17,2.02,235.0,-4.46
2025-11-15 00:00:05,optaA,6.0,142.0,4059.0,42.75,72.19,1.99,233.0,-4.45
2025-11-15 00:00:06,optaA,3.0,140.0,4057.0,42.75,72.19,1.99,233.0,-4.44
2025-11-15 00:00:07,optaA,10.0,140.0,4058.0,42.75,72.19,1.99,233.0,-4.47
2025-11-15 00:00:08,optaA,3.0,142.0,4058.0,42.75,72.19,2.03,236.0,-4.44
2025-11-15 00:00:09,optaA,7.0,140.0,4057.0,42.75,72.19,2.03,236.0,-4.45
2025-11-15 00:00:10,optaA,6.0,140.0,4058.0,42.75,72.19,2.03,236.0,-4.45
2025-11-15 00:00:11,optaA,5.0,140.0,4061.0,42.75,72.16,2.03,236.0,-4.45
2025-11-15 00:00:12,optaA,8.0,141.0,4059.0,42.75,72.16,2.03,236.0,-4.46
2025-11-15 00:00:13,optaA,10.0,143.0,4058.0,42.75,72.16,2.03,236.0,-4.46
2025-11-15 00:00:14,optaA,8.0,139.0,4056.0,42.75,72.17,2.03,236.0,-4.45
2025-11-15 00:00:15,optaA,7.0,143.0,4061.0,42.75,72.17,2.03,236.0,-4.45
2025-11-15 00:00:16,optaA,5.0,141.0,4057.0,42.75,72.17,2.03,236.0,-4.44
2025-11-15 00:00:17,optaA,2.0,141.0,4054.0,42.75,72.19,2.03,236.0,-4.44
2025-11-15 00:00:18,optaA,7.0,142.0,4059.0,42.75,72.19,2.03,236.0,-4.45
2025-11-15 00:00:19,optaA,5.0,138.0,4059.0,42.75,72.19,2.03,236.0,-4.44
