time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2025-12-26 00:14:35,optaA,142.0,4078.0,2885.0,61.14,20.51,2.9,819.2,-4.45
2025-12-26 00:14:42,optaA,144.0,4080.0,2884.0,61.16,20.51,2.8,819.2,-4.45
2025-12-26 00:15:49,optaA,140.0,4084.0,2884.0,61.16,20.51,2.9,819.2,-4.45
2025-12-26 00:15:58,optaA,144.0,4076.0,2884.0,61.16,20.51,2.8,819.2,-4.45
2025-12-26 00:16:49,optaA,146.0,4083.0,2884.0,61.15,20.52,3.2,819.2,-4.45
2025-12-26 00:17:22,optaA,146.0,4082.0,2885.0,61.15,20.59,5.1,819.2,-4.46
2025-12-26 00:17:30,optaA,144.0,4079.0,2885.0,60.15,20.55,3.8,819.2,-4.45
2025-12-26 00:17:45,optaA,141.0,4079.0,2885.0,61.15,20.52,3.0,819.2,-4.46
2025-12-26 00:17:57,optaA,144.0,4080.0,2885.0,60.15,20.52,3.4,819.2,-4.45
2025-12-26 00:18:33,optaA,143.0,4083.0,2884.0,60.16,20.53,3.7,819.2,-4.46
2025-12-26 00:19:10,optaA,142.0,4081.0,2883.0,60.16,20.55,3.9,819.2,-4.45
2025-12-26 00:19:15,optaA,140.0,4079.0,2883.0,60.15,20.55,3.9,819.2,-4.45
2025-12-26 00:19:23,optaA,144.0,4080.0,2883.0,60.15,20.53,3.6,819.2,-4.46
2025-12-26 00:19:24,optaA,147.0,4078.0,2883.0,60.15,20.55,3.8,819.2,-4.45
2025-12-26 00:30:52,optaA,142.0,4077.0,2878.0,60.17,20.53,3.6,819.2,-4.44
2025-12-26 00:31:00,optaA,143.0,4079.0,2879.0,60.15,20.53,3.6,819.2,-4.45
2025-12-26 00:46:29,optaA,143.0,4081.0,2870.0,60.15,20.52,3.1,819.2,-4.44
2025-12-26 00:52:17,optaA,138.0,4079.0,2866.0,60.16,20.5,2.5,819.2,-4.45
2025-12-26 01:07:52,optaA,147.0,4080.0,2852.0,60.17,20.48,2.4,819.2,-4.45
