time,deviceName,Lmax_dB,Lmax_class,LAeq1min_dB,LAeq_Background Noise,LAeq_People,LAeq_Vehicle,pct_Background Noise,pct_People,pct_Vehicle,P10_dB,P50_dB,P90_dB,rssi,snr
2025-12-20 00:04:54,INMP441,40.9,Background Noise,40.9,40.9,40.9,0.0,99.9,0.1,0.0,40.9,40.9,40.9,-104,10.5
2025-12-20 00:09:54,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-103,11.0
2025-12-20 00:14:54,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-106,9.3
2025-12-20 00:19:54,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-103,11.3
2025-12-20 00:24:54,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-103,10.8
2025-12-20 00:29:54,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-104,11.0
2025-12-20 00:34:54,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-107,8.0
2025-12-20 00:39:54,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-104,10.5
2025-12-20 00:44:55,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-105,9.8
2025-12-20 00:49:55,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-105,8.0
2025-12-20 00:54:55,INMP441,40.9,Background Noise,40.9,40.9,40.9,0.0,99.9,0.1,0.0,40.9,40.9,40.9,-107,8.5
2025-12-20 00:59:55,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-105,7.3
2025-12-20 01:04:55,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-105,9.8
2025-12-20 01:09:55,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-104,9.8
2025-12-20 01:14:55,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-106,9.3
2025-12-20 01:19:55,INMP441,40.9,Background Noise,40.9,40.9,40.9,0.0,99.9,0.1,0.0,40.9,40.9,40.9,-103,11.0
2025-12-20 01:24:56,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-104,10.8
2025-12-20 01:29:56,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-104,10.3
2025-12-20 01:34:56,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-105,10.0
2025-12-20 01:39:56,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-103,8.5
2025-12-20 01:44:56,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-106,6.8
2025-12-20 01:49:56,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-105,7.8
2025-12-20 01:54:57,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-107,7.3
2025-12-20 01:59:57,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-104,9.3
2025-12-20 02:04:57,INMP441,40.9,Background Noise,40.9,40.9,40.9,0.0,99.9,0.1,0.0,40.9,40.9,40.9,-104,9.5
2025-12-20 02:09:57,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-106,8.3
2025-12-20 02:14:57,INMP441,40.9,Background Noise,40.9,40.9,40.9,0.0,99.9,0.1,0.0,40.9,40.9,40.9,-107,7.8
2025-12-20 02:19:57,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-104,9.5
2025-12-20 02:24:57,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-104,8.8
2025-12-20 02:29:57,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-104,5.8
2025-12-20 02:34:58,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-106,4.3
2025-12-20 02:39:58,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-104,9.8
2025-12-20 02:44:58,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-105,8.5
2025-12-20 02:49:58,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-105,6.8
2025-12-20 02:54:58,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-106,8.3
2025-12-20 02:59:58,INMP441,40.9,Background Noise,40.9,40.9,40.9,0.0,99.9,0.1,0.0,40.9,40.9,40.9,-104,8.5
2025-12-20 03:04:58,INMP441,40.9,Background Noise,40.9,40.9,40.9,0.0,99.9,0.1,0.0,40.9,40.9,40.9,-106,8.5
2025-12-20 03:09:58,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-103,9.5
2025-12-20 03:14:59,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-103,10.3
2025-12-20 03:19:59,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-104,9.3
2025-12-20 03:25:00,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-102,9.3
2025-12-20 03:29:59,INMP441,40.9,Background Noise,40.9,40.9,0.0,0.0,100.0,0.0,0.0,40.9,40.9,40.9,-104,6.8
2025-12-20 03:34:59,INMP441,40.9,Background Noise,40.9,40.9,40.9,0.0,99.9,0.1,0.0,40.9,40.9,40.9,-103,10.3
