time,deviceName,Lmax_dB,Lmax_class,LAeq1min_dB,LAeq_Background Noise,LAeq_People,LAeq_Vehicle,pct_Background Noise,pct_People,pct_Vehicle,P10_dB,P50_dB,P90_dB,rssi,snr
2025-12-28 00:04:43,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-110,3.8
2025-12-28 00:09:43,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-110,4.8
2025-12-28 00:14:43,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-113,0.8
2025-12-28 00:19:44,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-115,-0.8
2025-12-28 00:24:44,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-109,7.0
2025-12-28 00:29:44,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-107,7.8
2025-12-28 00:34:45,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-114,
2025-12-28 00:39:44,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-109,5.3
2025-12-28 00:44:47,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-108,6.8
2025-12-28 00:49:44,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-115,-0.8
2025-12-28 00:54:44,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-108,7.8
2025-12-28 00:59:45,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-112,2.5
2025-12-28 01:04:45,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-107,6.0
2025-12-28 01:09:45,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-110,-0.8
2025-12-28 01:14:45,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-109,5.3
2025-12-28 01:19:45,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-113,2.0
2025-12-28 01:24:45,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-108,5.5
2025-12-28 01:29:45,INMP441,54.3,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,54.3,54.3,54.3,-107,7.5
