time,deviceName,Lmax_dB,Lmax_class,LAeq1min_dB,LAeq_Background Noise,LAeq_People,LAeq_Vehicle,pct_Background Noise,pct_People,pct_Vehicle,P10_dB,P50_dB,P90_dB,rssi,snr
2025-12-17 00:00:53,INMP441,58.3,Background Noise,54.4,54.4,0.0,0.0,100.0,0.0,0.0,52.0,54.1,56.1,-105,7.3
2025-12-17 00:01:53,INMP441,58.8,Background Noise,54.5,54.5,0.0,0.0,100.0,0.0,0.0,52.2,54.2,56.3,-106,8.0
2025-12-17 00:02:53,INMP441,58.5,Background Noise,54.3,54.3,0.0,0.0,100.0,0.0,0.0,51.6,54.0,55.9,-105,8.0
2025-12-17 00:03:53,INMP441,59.2,Background Noise,54.2,54.2,51.9,0.0,99.6,0.4,0.0,51.8,53.9,55.8,-104,9.5
2025-12-17 00:04:54,INMP441,60.4,Background Noise,54.5,54.5,0.0,0.0,100.0,0.0,0.0,52.0,54.0,56.4,-105,8.0
2025-12-17 00:05:54,INMP441,59.5,Background Noise,54.4,54.4,0.0,0.0,100.0,0.0,0.0,51.9,54.1,56.1,-105,8.8
2025-12-17 00:06:54,INMP441,58.7,Background Noise,54.4,54.4,0.0,0.0,100.0,0.0,0.0,51.9,54.1,56.2,-104,8.3
2025-12-17 00:07:54,INMP441,58.5,Background Noise,54.3,54.3,55.1,0.0,99.6,0.4,0.0,51.7,54.1,56.3,-104,9.3
2025-12-17 00:08:54,INMP441,58.8,Background Noise,54.5,54.5,0.0,0.0,100.0,0.0,0.0,52.0,54.3,56.1,-105,7.0
2025-12-17 00:09:54,INMP441,58.9,Background Noise,54.2,54.2,52.8,0.0,99.6,0.4,0.0,51.7,53.7,56.3,-105,8.3
2025-12-17 00:10:54,INMP441,58.6,Background Noise,54.5,54.5,53.9,0.0,99.6,0.4,0.0,52.1,54.2,56.3,-105,8.5
2025-12-17 00:11:54,INMP441,58.3,Background Noise,54.4,54.4,53.3,0.0,99.6,0.4,0.0,51.7,54.1,56.0,-105,9.5
2025-12-17 00:12:54,INMP441,58.0,Background Noise,54.4,54.4,0.0,0.0,100.0,0.0,0.0,52.1,54.2,56.0,-104,10.0
2025-12-17 00:13:54,INMP441,58.8,Background Noise,54.4,54.4,0.0,0.0,100.0,0.0,0.0,51.9,54.0,56.2,-105,8.8
