time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2025-12-17 12:44:51,NODO 1.7,23.27,83.98,1004.0,3959.0,87.3,-114,-0.3
2025-12-17 13:14:12,NODO 1.7,25.16,78.94,1004.0,3959.0,87.3,-115,-2.3
