time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2026-01-17 00:00:06,NODO 1.1,24.61,87.23,1004.0,3753.0,81.1,-104,10.5
2026-01-17 00:03:01,NODO 1.21,24.89,84.6,1006.0,3709.0,79.7,-110,5.0
2026-01-17 00:04:14,NODO 1.22,24.72,88.28,1004.0,3773.0,80.2,-96,13.0
2026-01-17 00:04:21,NODO 1.9,25.21,85.15,1006.0,3758.0,73.8,-98,13.0
2026-01-17 00:04:38,NODO 1.18,24.86,93.34,1005.0,3709.0,70.1,-94,11.0
2026-01-17 00:06:07,NODO 1.29,24.71,87.62,1004.0,3704.0,63.7,-103,10.3
2026-01-17 00:10:02,NODO 1.24,23.93,92.16,1005.0,3793.0,71.9,-111,4.8
2026-01-17 00:10:38,NODO 1.8,25.19,93.77,1004.0,3798.0,73.1,-108,7.3
2026-01-17 00:11:19,NODO 1.11,24.88,87.69,1004.0,3827.0,76.5,-101,11.0
2026-01-17 00:11:26,NODO 1.14,24.99,91.19,1005.0,3758.0,79.0,-90,13.0
2026-01-17 00:12:03,NODO 1.10,24.89,84.29,1005.0,3753.0,80.4,-87,13.5
2026-01-17 00:12:23,NODO 1.30,24.74,92.94,1005.0,3812.0,80.7,-117,-5.8
2026-01-17 00:12:43,NODO 1.31,24.72,87.5,1005.0,3719.0,78.5,-105,-6.8
2026-01-17 00:13:52,NODO 1.3,24.86,85.35,1005.0,3700.0,72.1,-93,13.0
2026-01-17 00:14:54,NODO 1.5,25.36,85.7,1005.0,3700.0,67.9,-101,11.8
2026-01-17 00:15:53,NODO 1.23,23.2,57.93,1003.0,3768.0,69.9,-115,-0.3
2026-01-17 00:16:05,NODO 1.17,25.03,82.05,1004.0,3700.0,54.9,-97,12.8
2026-01-17 00:17:22,NODO 1.13,25.15,83.81,1005.0,3753.0,59.5,-115,-3.8
2026-01-17 00:17:32,NODO 1.28,25.34,93.72,1005.0,3626.0,49.6,-107,7.3
2026-01-17 00:18:04,NODO 1.4,25.04,83.85,1005.0,3807.0,63.9,-102,10.8
2026-01-17 00:18:54,NODO 1.12,24.67,89.53,1006.0,3753.0,61.9,-101,11.0
2026-01-17 00:18:57,NODO 1.25,23.96,89.09,1005.0,3778.0,70.9,-112,3.8
2026-01-17 00:19:26,NODO 1.15,24.46,97.15,1006.0,3655.0,59.2,-112,1.8
2026-01-17 00:19:49,NODO 1.26,25.1,89.85,1005.0,3636.0,60.5,-112,3.8
2026-01-17 00:20:17,NODO 1.2,25.02,96.62,1004.0,3714.0,48.1,-93,11.3
2026-01-17 00:21:27,NODO 1.6,24.15,89.27,1005.0,3420.0,19.1,-90,14.0
2026-01-17 00:22:40,NODO 1.20,25.22,91.67,1006.0,3749.0,18.5,-114,-0.3
2026-01-17 00:23:04,NODO 1.32,25.26,100.0,1004.0,3822.0,26.1,-108,7.5
2026-01-17 00:25:52,NODO 1.16,25.03,86.97,1005.0,3793.0,43.1,-112,2.8
2026-01-17 00:25:55,NODO 1.7,24.4,89.92,1005.0,3753.0,48.3,-107,7.8
2026-01-17 00:26:15,NODO 1.27,25.01,84.07,1005.0,3896.0,81.6,-94,13.3
2026-01-17 00:27:45,NODO 1.19,23.87,86.29,1005.0,3783.0,82.1,-86,13.8
2026-01-17 00:30:02,NODO 1.1,24.56,87.41,1004.0,3753.0,81.1,-106,9.3
2026-01-17 00:32:59,NODO 1.21,24.95,83.27,1005.0,3709.0,79.7,-110,5.0
2026-01-17 00:34:12,NODO 1.22,24.47,89.39,1004.0,3773.0,80.2,-96,12.8
2026-01-17 00:34:18,NODO 1.9,25.25,84.29,1006.0,3758.0,73.8,-101,9.8
2026-01-17 00:34:34,NODO 1.18,24.68,94.78,1005.0,3709.0,70.1,-94,12.8
2026-01-17 00:36:02,NODO 1.29,24.68,87.27,1004.0,3704.0,63.7,-110,5.5
2026-01-17 00:40:00,NODO 1.24,23.63,91.99,1005.0,3793.0,71.9,-116,-3.5
2026-01-17 00:40:36,NODO 1.8,25.11,93.33,1004.0,3798.0,73.1,-108,4.8
2026-01-17 00:41:15,NODO 1.11,24.86,87.51,1004.0,3827.0,76.5,-99,11.8
2026-01-17 00:41:21,NODO 1.14,25.01,90.18,1005.0,3753.0,78.8,-85,13.8
2026-01-17 00:41:59,NODO 1.10,24.73,85.05,1005.0,3758.0,80.4,-89,13.5
2026-01-17 00:42:21,NODO 1.30,24.61,92.94,1005.0,3817.0,80.8,-117,-9.3
2026-01-17 00:42:38,NODO 1.31,24.56,87.79,1005.0,3719.0,78.7,-110,5.8
2026-01-17 00:43:45,NODO 1.3,24.62,85.97,1005.0,3700.0,72.4,-94,13.3
2026-01-17 00:44:48,NODO 1.5,25.17,86.31,1005.0,3690.0,67.9,-102,10.8
2026-01-17 00:45:49,NODO 1.23,23.13,58.48,1003.0,3773.0,69.9,-116,-3.0
2026-01-17 00:45:59,NODO 1.17,24.76,82.78,1004.0,3700.0,54.3,-93,12.8
2026-01-17 00:47:17,NODO 1.13,24.9,84.92,1005.0,3753.0,58.8,-110,6.3
2026-01-17 00:47:29,NODO 1.28,25.07,94.6,1005.0,3626.0,48.9,-112,0.5
2026-01-17 00:48:01,NODO 1.4,24.88,83.39,1005.0,3793.0,62.7,-97,9.5
2026-01-17 00:48:48,NODO 1.25,23.65,89.66,1005.0,3778.0,63.3,-116,-8.3
2026-01-17 00:48:51,NODO 1.12,24.43,90.41,1006.0,3744.0,69.2,-101,11.3
2026-01-17 00:49:21,NODO 1.15,24.17,97.68,1006.0,3655.0,56.1,-115,-1.5
2026-01-17 00:49:43,NODO 1.26,24.68,91.79,1005.0,3631.0,56.8,-109,6.5
2026-01-17 00:50:15,NODO 1.2,24.96,95.81,1004.0,3709.0,45.6,-93,13.3
2026-01-17 00:51:21,NODO 1.6,24.0,91.91,1005.0,3420.0,18.2,-90,13.3
2026-01-17 00:52:38,NODO 1.20,24.97,92.69,1006.0,3749.0,18.3,-108,6.0
2026-01-17 00:55:50,NODO 1.16,24.53,88.2,1005.0,3798.0,23.8,-116,-1.8
2026-01-17 00:55:52,NODO 1.7,24.22,90.25,1005.0,3753.0,33.9,-107,7.8
2026-01-17 00:56:10,NODO 1.27,24.73,84.53,1005.0,3896.0,58.8,-92,13.8
2026-01-17 00:57:41,NODO 1.19,23.59,87.8,1005.0,3778.0,81.1,-86,14.0
2026-01-17 01:00:01,NODO 1.1,24.24,88.72,1004.0,3753.0,81.1,-103,10.5
2026-01-17 01:04:15,NODO 1.9,24.88,86.15,1005.0,3753.0,80.5,-98,13.0
2026-01-17 01:09:56,NODO 1.24,23.47,93.39,1004.0,3793.0,81.0,-114,-1.5
2026-01-17 01:10:31,NODO 1.8,24.88,94.55,1003.0,3798.0,78.8,-105,8.5
2026-01-17 01:11:12,NODO 1.11,24.72,87.51,1003.0,3827.0,80.3,-100,12.0
2026-01-17 01:11:15,NODO 1.14,24.74,92.27,1005.0,3753.0,80.3,-91,13.5
2026-01-17 01:11:55,NODO 1.10,24.51,84.68,1005.0,3758.0,80.4,-88,13.5
2026-01-17 01:12:32,NODO 1.31,24.3,88.55,1005.0,3714.0,77.5,-112,3.5
2026-01-17 01:13:41,NODO 1.3,24.48,86.1,1005.0,3695.0,72.4,-98,12.8
2026-01-17 01:15:45,NODO 1.23,23.07,58.58,1002.0,3768.0,68.4,-114,-8.3
2026-01-17 01:17:12,NODO 1.13,24.75,85.35,1004.0,3753.0,68.4,-114,0.5
2026-01-17 01:17:24,NODO 1.28,24.64,96.78,1004.0,3631.0,51.5,-106,6.8
2026-01-17 01:17:57,NODO 1.4,24.59,85.15,1004.0,3807.0,63.9,-98,12.3
