time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2026-01-05 00:00:11,NODO 1.15,24.59,94.38,1008.0,3822.0,83.8,-115,-1.8
2026-01-05 00:00:14,NODO 1.17,25.22,77.88,1007.0,3832.0,84.0,-90,11.5
2026-01-05 00:00:46,NODO 1.4,25.3,79.26,1007.0,3900.0,84.5,-98,12.3
2026-01-05 00:01:23,NODO 1.31,24.69,84.7,1007.0,3842.0,85.2,-113,2.3
2026-01-05 00:01:44,NODO 1.19,24.27,82.34,1007.0,3861.0,85.1,-88,13.8
2026-01-05 00:02:59,NODO 1.26,25.22,86.01,1007.0,3778.0,84.5,-106,7.5
2026-01-05 00:03:20,NODO 1.24,24.16,87.01,1007.0,3915.0,85.5,-111,2.0
2026-01-05 00:04:13,NODO 1.2,25.32,91.8,1006.0,3856.0,85.0,-89,13.8
2026-01-05 00:04:24,NODO 1.8,25.3,89.62,1006.0,3881.0,85.4,-98,12.8
2026-01-05 00:05:27,NODO 1.21,25.18,79.43,1007.0,3822.0,85.0,-115,-0.5
2026-01-05 00:06:30,NODO 1.20,25.29,88.4,1008.0,3847.0,85.7,-114,0.8
2026-01-05 00:09:26,NODO 1.22,24.94,84.05,1006.0,3886.0,85.4,-105,9.3
2026-01-05 00:11:50,NODO 1.18,25.06,91.09,1007.0,3822.0,85.1,-100,12.0
2026-01-05 00:12:47,NODO 1.9,25.17,81.41,1007.0,3886.0,85.1,-97,13.0
2026-01-05 00:14:01,NODO 1.7,24.82,84.53,1007.0,3881.0,85.7,-104,10.3
2026-01-05 00:14:05,NODO 1.16,24.91,83.45,1007.0,3891.0,86.2,-114,0.8
2026-01-05 00:15:05,NODO 1.29,25.01,82.5,1006.0,3856.0,85.9,-97,11.0
2026-01-05 00:15:19,NODO 1.30,25.07,86.21,1007.0,3900.0,86.6,-114,-1.8
2026-01-05 00:15:54,NODO 1.12,24.8,85.14,1007.0,3871.0,86.5,-102,10.8
2026-01-05 00:16:18,NODO 1.25,24.23,84.18,1007.0,3891.0,86.6,-113,1.8
2026-01-05 00:18:35,NODO 1.27,25.08,80.5,1007.0,3146.0,65.2,-95,13.5
2026-01-05 00:19:54,NODO 1.11,25.17,82.27,1006.0,3945.0,72.6,-112,3.8
2026-01-05 00:22:09,NODO 1.10,25.12,81.41,1007.0,3861.0,70.7,-88,14.3
2026-01-05 00:22:47,NODO 1.13,25.42,79.7,1007.0,3891.0,71.7,-106,8.8
2026-01-05 00:23:25,NODO 1.3,25.16,80.56,1007.0,3842.0,68.0,-109,6.3
2026-01-05 00:23:53,NODO 1.32,25.49,98.33,1006.0,3925.0,87.1,-111,4.3
2026-01-05 00:25:04,NODO 1.5,25.73,80.09,1007.0,3822.0,85.9,-99,12.0
2026-01-05 00:25:45,NODO 1.1,24.85,82.68,1006.0,3861.0,85.9,-104,10.0
2026-01-05 00:27:19,NODO 1.28,25.48,89.89,1007.0,3793.0,84.9,-104,10.5
2026-01-05 00:29:47,NODO 1.14,25.49,83.93,1007.0,3871.0,85.2,-88,14.0
2026-01-05 00:30:07,NODO 1.15,24.51,94.64,1008.0,3822.0,83.8,-115,-4.0
2026-01-05 00:30:08,NODO 1.17,25.21,78.23,1007.0,3832.0,84.0,-87,13.3
2026-01-05 00:30:41,NODO 1.4,25.29,79.59,1007.0,3915.0,84.8,-110,3.5
2026-01-05 00:31:19,NODO 1.31,24.65,85.02,1007.0,3842.0,85.3,-114,-4.0
2026-01-05 00:31:30,NODO 1.6,24.4,85.73,1007.0,3778.0,84.1,-87,13.5
2026-01-05 00:31:41,NODO 1.19,24.24,83.16,1007.0,3861.0,84.7,-90,13.5
2026-01-05 00:32:53,NODO 1.26,25.19,86.22,1007.0,3778.0,83.9,-109,6.5
2026-01-05 00:33:17,NODO 1.24,24.13,87.14,1007.0,3905.0,83.8,-115,-1.5
2026-01-05 00:34:10,NODO 1.2,25.32,91.99,1006.0,3856.0,84.0,-91,14.0
2026-01-05 00:34:20,NODO 1.8,25.3,90.1,1006.0,3891.0,85.4,-101,11.8
2026-01-05 00:35:25,NODO 1.21,25.18,79.65,1007.0,3822.0,85.0,-116,-2.8
2026-01-05 00:36:25,NODO 1.20,25.3,88.48,1008.0,3842.0,85.7,-117,-6.0
2026-01-05 00:39:19,NODO 1.22,24.91,84.21,1006.0,3871.0,85.3,-102,11.0
2026-01-05 00:41:47,NODO 1.18,25.01,90.95,1007.0,3822.0,85.0,-115,-0.5
2026-01-05 00:42:43,NODO 1.9,25.11,82.14,1007.0,3881.0,84.8,-100,12.0
2026-01-05 00:44:01,NODO 1.7,24.8,84.32,1007.0,3871.0,85.4,-104,9.5
2026-01-05 00:44:04,NODO 1.16,24.86,83.68,1007.0,3891.0,85.9,-116,-3.5
2026-01-05 00:45:01,NODO 1.29,25.02,82.32,1006.0,3856.0,85.7,-101,11.8
2026-01-05 00:45:15,NODO 1.30,25.01,86.37,1007.0,3900.0,86.5,-111,4.8
2026-01-05 00:45:53,NODO 1.12,24.74,85.32,1007.0,3871.0,86.4,-105,9.5
2026-01-05 00:46:13,NODO 1.25,24.13,84.89,1007.0,3891.0,86.6,-116,-2.3
2026-01-05 00:48:30,NODO 1.27,25.01,80.81,1007.0,3131.0,63.2,-101,11.8
2026-01-05 00:49:51,NODO 1.11,25.15,82.04,1005.0,3935.0,71.4,-100,9.8
2026-01-05 00:52:05,NODO 1.10,25.07,81.32,1007.0,3871.0,69.9,-86,14.8
2026-01-05 00:52:43,NODO 1.13,25.35,80.55,1007.0,3886.0,70.7,-107,7.0
2026-01-05 00:53:21,NODO 1.3,25.08,80.49,1007.0,3842.0,65.3,-100,12.0
2026-01-05 00:53:48,NODO 1.32,25.45,98.39,1006.0,3925.0,87.1,-105,9.5
2026-01-05 00:54:59,NODO 1.5,25.67,79.89,1006.0,3822.0,86.0,-99,12.0
2026-01-05 00:55:42,NODO 1.1,24.86,82.2,1006.0,3851.0,85.8,-105,9.3
2026-01-05 00:57:15,NODO 1.28,25.45,89.39,1007.0,3798.0,84.8,-104,8.8
2026-01-05 00:59:42,NODO 1.14,25.43,83.92,1007.0,3861.0,85.1,-86,14.3
2026-01-05 01:00:02,NODO 1.15,24.37,94.64,1008.0,3822.0,83.6,-116,-2.8
2026-01-05 01:00:03,NODO 1.17,25.12,78.09,1006.0,3842.0,83.9,-88,13.5
2026-01-05 01:00:35,NODO 1.4,25.19,79.26,1007.0,3900.0,84.6,-98,13.0
2026-01-05 01:01:11,NODO 1.31,24.6,84.57,1007.0,3842.0,85.2,-111,4.3
2026-01-05 01:01:25,NODO 1.6,24.31,85.2,1007.0,3778.0,84.1,-86,13.8
2026-01-05 01:01:37,NODO 1.19,24.15,82.23,1007.0,3861.0,84.6,-87,13.8
2026-01-05 01:02:47,NODO 1.26,25.12,85.47,1007.0,3768.0,83.6,-115,0.3
2026-01-05 01:03:13,NODO 1.24,23.97,86.4,1006.0,3915.0,83.8,-112,3.0
2026-01-05 01:04:05,NODO 1.2,25.22,91.33,1006.0,3856.0,84.0,-91,13.8
2026-01-05 01:04:17,NODO 1.8,25.17,89.55,1005.0,3881.0,85.3,-106,9.0
2026-01-05 01:05:21,NODO 1.21,25.08,78.75,1007.0,3822.0,84.9,-115,-1.5
2026-01-05 01:06:19,NODO 1.20,25.25,87.95,1007.0,3842.0,85.7,-114,0.5
2026-01-05 01:09:16,NODO 1.22,24.84,82.71,1006.0,3886.0,85.4,-105,9.5
2026-01-05 01:11:45,NODO 1.18,24.91,90.46,1006.0,3807.0,84.8,-99,11.8
2026-01-05 01:12:41,NODO 1.9,25.02,80.97,1007.0,3886.0,84.9,-99,10.5
2026-01-05 01:13:57,NODO 1.7,24.71,84.12,1006.0,3871.0,85.4,-104,10.5
2026-01-05 01:14:01,NODO 1.16,24.83,81.79,1007.0,3891.0,85.9,-115,-3.5
2026-01-05 01:14:58,NODO 1.29,24.93,81.05,1005.0,3861.0,85.7,-96,10.8
2026-01-05 01:15:12,NODO 1.30,24.89,84.74,1007.0,3905.0,86.6,-112,3.3
2026-01-05 01:15:50,NODO 1.12,24.69,83.69,1007.0,3881.0,86.6,-104,9.5
2026-01-05 01:18:27,NODO 1.27,24.9,79.26,1006.0,3116.0,63.9,-98,12.3
2026-01-05 01:19:48,NODO 1.11,24.99,80.85,1005.0,3935.0,69.7,-107,8.0
2026-01-05 01:22:02,NODO 1.10,24.98,79.72,1007.0,3861.0,69.7,-85,13.8
2026-01-05 01:22:41,NODO 1.13,25.17,78.84,1006.0,3886.0,67.2,-105,9.8
