time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2025-12-18 11:57:25,NODO 1.28,24.97,86.49,1005.0,3945.0,86.3,-115,-1.0
2025-12-18 12:27:02,NODO 1.28,25.77,83.46,1005.0,3945.0,86.3,-116,-7.8
2025-12-18 12:57:04,NODO 1.28,26.47,83.06,1004.0,3945.0,86.3,-116,-2.0
