time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2025-12-17 10:11:17,NODO 1.30,20.66,59.07,1005.0,3974.0,88.3,-110,6.0
2025-12-17 10:41:14,NODO 1.30,20.86,58.6,1005.0,3974.0,88.3,-109,6.0
2025-12-17 10:41:14,NODO 1.30,20.86,58.6,1005.0,3974.0,88.3,-109,6.0
2025-12-17 11:11:10,NODO 1.30,21.05,58.09,1004.0,3989.0,89.3,-112,2.0
2025-12-17 11:41:06,NODO 1.30,21.28,63.62,1004.0,3974.0,88.3,-92,13.8
2025-12-17 12:11:04,NODO 1.30,23.54,68.27,1005.0,3989.0,89.3,-115,-2.0
