time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2025-12-18 10:42:20,NODO 1.32,25.07,77.53,1006.0,3994.0,89.6,-117,-8.5
2025-12-18 11:12:11,NODO 1.32,24.91,79.07,1006.0,3994.0,89.6,-117,-9.5
