time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2025-12-17 10:34:57,NODO 1.12,20.28,59.94,1004.0,3945.0,86.3,-115,-1.8
2025-12-17 11:04:56,NODO 1.12,20.37,59.62,1004.0,3935.0,85.7,-108,5.5
2025-12-17 11:34:51,NODO 1.12,20.56,72.74,1004.0,3945.0,86.3,-86,13.8
