time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2025-12-17 10:32:49,NODO 1.15,20.39,74.7,1005.0,3935.0,85.7,-109,7.0
2025-12-17 11:02:45,NODO 1.15,20.46,74.5,1005.0,3935.0,85.7,-106,8.5
2025-12-17 11:32:40,NODO 1.15,20.83,75.06,1004.0,3935.0,85.7,-112,3.0
